UTDate,UTTime,ObjectName,IntegrationTimesec),Centralwavelength(micron),CalibratedNull,CalibratedNullError,CalibratedNullStatisticalError,CalibratedNullSystematicError,RawNull,RawNullError,SystemNull,SystemNullError,RejectedFrames(%),RA,DEC,ObjectAltitudedeg),Houranglefromobservation(hr),Seeing(arcsec),PWV,FPCRMSPiston,QualityFlag,ProjectID,Filename
2017-05-12,04:09:48.08,del_leo,0.046,11.1100,0.017058,0.002290,0.000862,0.002122,0.027096,0.000851,0.010038,0.002126,8.03,11:14:06.499,20:31:25.376,72.5407000000,0.9473330000,1.1800,7.120,0.0079993200,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,04:13:04.54,del_leo,0.046,11.1100,-0.007011,0.002580,0.001469,0.002122,0.003027,0.001462,0.010038,0.002126,1.48,11:14:06.501,20:31:25.385,72.0147000000,1.0050400000,1.0951,7.120,0.0088831700,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,04:16:33.21,del_leo,0.046,11.1100,-0.011074,0.002213,0.000629,0.002122,-0.001036,0.000614,0.010038,0.002126,4.62,11:14:06.500,20:31:25.402,71.4398000000,1.0584200000,1.1182,8.580,0.0074069300,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,04:19:23.04,del_leo,0.046,11.1100,-0.002702,0.002196,0.000568,0.002122,0.007336,0.000552,0.010038,0.002126,2.43,11:14:06.500,20:31:25.383,70.9631000000,1.1059000000,1.1367,7.480,0.0068597900,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,04:21:48.40,del_leo,0.046,11.1100,-0.004111,0.005472,0.005044,0.002122,0.005927,0.005042,0.010038,0.002126,1.20,11:14:06.500,20:31:25.394,70.5465000000,1.1485900000,1.0302,7.480,0.0068916400,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,06:23:18.68,tau_boo,0.046,11.1100,0.018827,0.005757,0.005373,0.002065,0.029656,0.005358,0.010829,0.002103,3.57,13:47:15.743,17:27:24.860,72.5945000000,0.6226080000,1.1371,5.840,0.0049514100,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,06:26:02.51,tau_boo,0.046,11.1100,0.003235,0.005259,0.004837,0.002065,0.014064,0.004820,0.010829,0.002103,68.46,13:47:15.742,17:27:24.830,72.2941000000,0.7052130000,1.0881,5.840,0.0053993000,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,06:34:44.67,tau_boo,0.046,11.1100,-0.006834,0.011277,0.011086,0.002065,0.003995,0.011079,0.010829,0.002103,59.49,13:47:15.743,17:27:24.857,71.2350000000,0.8168850000,1.1777,6.160,0.0057131900,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,06:37:43.28,tau_boo,0.046,11.1100,0.014925,0.005368,0.004955,0.002065,0.025754,0.004939,0.010829,0.002103,32.28,13:47:15.740,17:27:24.832,70.8408000000,0.8675860000,1.2241,6.160,0.0053492400,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,07:24:30.39,tau_boo,0.046,11.1100,-0.008488,0.005688,0.005300,0.002065,0.002341,0.005285,0.010829,0.002103,77.51,13:47:15.743,17:27:24.841,63.1592000000,1.6460400000,1.2291,5.920,0.0049070900,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,07:28:03.59,tau_boo,0.046,11.1100,-0.003218,0.002443,0.001305,0.002065,0.007611,0.001242,0.010829,0.002103,42.47,13:47:15.742,17:27:24.847,62.5004000000,1.8034500000,1.0509,6.280,0.0049291600,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,07:35:53.48,tau_boo,0.046,11.1100,0.004513,0.004144,0.003593,0.002065,0.015342,0.003570,0.010829,0.002103,36.44,13:47:15.742,17:27:24.853,61.0213000000,2.0148400000,0.8274,7.580,0.0052288000,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,07:48:41.71,tau_boo,0.046,11.1100,0.039572,0.002491,0.001394,0.002065,0.050401,0.001335,0.010829,0.002103,69.50,13:47:15.744,17:27:24.863,58.5454000000,2.0489700000,0.8906,6.620,0.0053467000,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,07:51:08.73,tau_boo,0.046,11.1100,0.042198,0.005159,0.004728,0.002065,0.053027,0.004711,0.010829,0.002103,25.29,13:47:15.743,17:27:24.847,58.0633000000,2.1024000000,0.9267,6.620,0.0052546400,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,09:18:35.71,alf_aql,0.046,11.1100,-0.005030,0.007918,0.000615,0.007894,0.013110,0.000353,0.018140,0.007910,2.08,19:50:46.997,8:52:05.947,47.7786000000,-2.5127600000,0.7853,6.300,0.0047729100,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,09:20:35.75,alf_aql,0.046,11.1100,-0.005314,0.007948,0.000919,0.007894,0.012827,0.000769,0.018140,0.007910,3.21,19:50:46.996,8:52:05.967,48.1582000000,-2.4746600000,0.7530,6.300,0.0046856100,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,09:22:42.06,alf_aql,0.046,11.1100,-0.009896,0.008080,0.001723,0.007894,0.008245,0.001648,0.018140,0.007910,6.28,19:50:46.996,8:52:05.964,48.5551000000,-2.4249000000,0.8301,6.080,0.0047755200,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,09:28:54.56,alf_aql,0.046,11.1100,-0.026308,0.007934,0.000796,0.007894,-0.008168,0.000617,0.018140,0.007910,5.96,19:50:46.997,8:52:05.942,49.7174000000,-2.3357000000,0.9174,6.580,0.0049194600,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,09:31:25.36,alf_aql,0.046,11.1100,0.007645,0.007997,0.001280,0.007894,0.025785,0.001177,0.018140,0.007910,3.20,19:50:46.996,8:52:05.974,50.1827000000,-2.2934600000,0.8409,6.580,0.0050843900,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,09:34:16.75,alf_aql,0.046,11.1100,-0.016282,0.008429,0.002955,0.007894,0.001858,0.002911,0.018140,0.007910,1.45,19:50:46.998,8:52:05.971,50.7090000000,-2.2455800000,0.7971,6.900,0.0049218300,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,09:36:27.62,alf_aql,0.046,11.1100,-0.012931,0.007982,0.001178,0.007894,0.005209,0.001064,0.018140,0.007910,8.22,19:50:46.998,8:52:05.961,51.1066000000,-2.1977600000,0.7404,6.900,0.0050566600,2,4,UT2017-05-12_calib_OB.fits
2017-05-12,11:38:47.91,alf_aql,0.046,11.1100,-0.016002,0.008175,0.002124,0.007894,0.002138,0.002064,0.018140,0.007910,4.00,19:50:46.997,8:52:05.964,66.0776000000,-0.1589800000,0.7795,5.540,0.0083325700,2,4,UT2017-05-12_calib_OB.fits
2017-05-01,06:39:55.06,gam_uma,0.046,11.1100,0.011293,0.001682,0.001601,0.000516,0.021363,0.001592,0.010070,0.000542,0.70,11:53:49.846,53:41:41.130,59.7501000000,2.0665500000,1.0950,3.580,0.0054837700,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,11:19:03.24,sig_dra,0.046,11.1100,-0.003500,0.002474,0.002371,0.000705,0.006449,0.002365,0.009950,0.000727,0.65,19:32:21.591,69:39:40.220,52.2409000000,-0.8929250000,0.9298,3.180,0.0052931900,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,06:47:05.79,gam_uma,0.046,11.1100,0.002676,0.002390,0.002334,0.000516,0.012747,0.002328,0.010070,0.000542,1.20,11:53:49.844,53:41:41.132,58.8272000000,2.1863500000,1.1137,3.840,0.0054859400,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,06:49:19.04,gam_uma,0.046,11.1100,-0.003269,0.002468,0.002413,0.000516,0.006801,0.002408,0.010070,0.000542,42.56,11:53:49.846,53:41:41.134,58.5365000000,2.2653300000,1.0879,3.460,0.0055809500,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,06:55:22.92,gam_uma,0.046,11.1100,-0.000135,0.002014,0.001947,0.000516,0.009935,0.001940,0.010070,0.000542,1.05,11:53:49.848,53:41:41.121,57.7351000000,2.3314700000,0.9600,3.660,0.0057396500,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,06:58:16.49,gam_uma,0.046,11.1100,-0.007243,0.002595,0.002543,0.000516,0.002827,0.002537,0.010070,0.000542,0.74,11:53:49.840,53:41:41.082,57.3472000000,2.3773600000,0.8907,7.460,0.0056185400,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,07:03:47.82,gam_uma,0.046,11.1100,0.000953,0.001349,0.001246,0.000516,0.011023,0.001235,0.010070,0.000542,0.70,11:53:49.848,53:41:41.123,56.6013000000,2.4653100000,0.9499,3.360,0.0054156400,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,07:06:11.14,gam_uma,0.046,11.1100,-0.005016,0.000986,0.000840,0.000516,0.005054,0.000823,0.010070,0.000542,1.88,11:53:49.845,53:41:41.134,56.2743000000,2.5099600000,0.9336,3.360,0.0058052600,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,07:09:09.17,gam_uma,0.046,11.1100,0.000398,0.001558,0.001470,0.000516,0.010468,0.001461,0.010070,0.000542,1.40,11:53:49.845,53:41:41.126,55.8678000000,2.5550300000,0.9497,3.240,0.0054195000,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,07:11:17.60,gam_uma,0.046,11.1100,-0.002731,0.004251,0.004220,0.000516,0.007339,0.004216,0.010070,0.000542,8.69,11:53:49.846,53:41:41.125,55.5719000000,2.6050200000,0.9769,3.240,0.0049153200,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,07:15:02.88,gam_uma,0.046,11.1100,0.000897,0.001469,0.001376,0.000516,0.010967,0.001366,0.010070,0.000542,0.55,11:53:49.848,53:41:41.143,55.0518000000,2.6533600000,0.9090,3.680,0.0059359800,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,07:17:13.17,gam_uma,0.046,11.1100,-0.002699,0.002944,0.002899,0.000516,0.007371,0.002894,0.010070,0.000542,0.85,11:53:49.847,53:41:41.142,54.7480000000,2.6952200000,0.8790,3.680,0.0076416400,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,08:42:35.08,lam_ser,0.046,11.1100,0.001997,0.001580,0.001540,0.000356,0.012350,0.001533,0.010353,0.000386,1.11,15:46:26.612,7:21:11.050,64.3902000000,0.2470630000,1.2008,3.680,0.0054345400,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,08:44:53.23,lam_ser,0.046,11.1100,-0.000894,0.001817,0.001782,0.000356,0.009459,0.001776,0.010353,0.000386,5.07,15:46:26.612,7:21:11.053,64.3181000000,0.2915600000,1.1667,3.580,0.0055047000,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,08:48:00.14,lam_ser,0.046,11.1100,-0.003806,0.005292,0.005280,0.000356,0.006548,0.005278,0.010353,0.000386,4.93,15:46:26.612,7:21:11.050,64.2043000000,0.3380290000,1.1463,3.560,0.0057351700,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,08:50:38.84,lam_ser,0.046,11.1100,-0.003406,0.001545,0.001503,0.000356,0.006947,0.001496,0.010353,0.000386,4.11,15:46:26.613,7:21:11.045,64.0911000000,0.4145230000,1.2872,3.560,0.0055041700,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,08:55:02.28,lam_ser,0.046,11.1100,-0.004678,0.001171,0.001116,0.000356,0.005675,0.001106,0.010353,0.000386,2.14,15:46:26.612,7:21:11.041,63.8739000000,0.4601450000,1.2875,3.600,0.0054215900,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,08:57:36.39,lam_ser,0.046,11.1100,0.003655,0.002326,0.002299,0.000356,0.014008,0.002294,0.010353,0.000386,18.54,15:46:26.612,7:21:11.049,63.7285000000,0.5043300000,1.3597,3.740,0.0054531500,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,09:04:19.49,lam_ser,0.046,11.1100,-0.001717,0.002292,0.002264,0.000356,0.008636,0.002260,0.010353,0.000386,1.31,15:46:26.612,7:21:11.050,63.2903000000,0.6104150000,1.1746,3.740,0.0054532400,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,09:06:44.26,lam_ser,0.046,11.1100,0.000417,0.002369,0.002342,0.000356,0.010770,0.002337,0.010353,0.000386,0.57,15:46:26.613,7:21:11.050,63.1115000000,0.6558970000,1.0125,3.740,0.0052490500,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,09:09:38.36,lam_ser,0.046,11.1100,0.001817,0.002697,0.002674,0.000356,0.012170,0.002670,0.010353,0.000386,0.85,15:46:26.613,7:21:11.049,62.8844000000,0.6992120000,1.1482,3.260,0.0053355600,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,09:12:14.87,lam_ser,0.046,11.1100,-0.000316,0.001685,0.001647,0.000356,0.010037,0.001640,0.010353,0.000386,1.20,15:46:26.613,7:21:11.041,62.6659000000,0.7426830000,1.0250,3.260,0.0050308200,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,09:14:33.63,lam_ser,0.046,11.1100,-0.002757,0.001725,0.001688,0.000356,0.007596,0.001681,0.010353,0.000386,6.21,15:46:26.614,7:21:11.053,62.4641000000,0.7895320000,0.9887,3.860,0.0054021100,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,09:17:33.26,lam_ser,0.046,11.1100,-0.002736,0.001156,0.001100,0.000356,0.007617,0.001090,0.010353,0.000386,2.08,15:46:26.613,7:21:11.045,62.1877000000,0.8360370000,1.1590,3.860,0.0052667800,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,10:25:41.68,sig_dra,0.046,11.1100,0.000535,0.001448,0.001265,0.000705,0.010485,0.001253,0.009950,0.000727,1.23,19:32:21.587,69:39:40.238,50.0829000000,-1.7848100000,0.7934,3.180,0.0069818500,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,10:28:25.16,sig_dra,0.046,11.1100,0.001236,0.002911,0.002824,0.000705,0.011186,0.002819,0.009950,0.000727,20.13,19:32:21.587,69:39:40.238,50.2220000000,-1.7299500000,0.8615,3.160,0.0069729800,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,10:31:34.92,sig_dra,0.046,11.1100,-0.004278,0.003916,0.003852,0.000705,0.005672,0.003848,0.009950,0.000727,7.77,19:32:21.593,69:39:40.237,50.3811000000,-1.6813600000,0.8275,3.160,0.0067857100,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,10:34:12.74,sig_dra,0.046,11.1100,0.006790,0.001059,0.000790,0.000705,0.016740,0.000770,0.009950,0.000727,30.63,19:32:21.589,69:39:40.230,50.5092000000,-1.6232200000,0.7654,3.760,0.0062926000,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,10:40:32.44,sig_dra,0.046,11.1100,-0.005249,0.001790,0.001645,0.000705,0.004701,0.001635,0.009950,0.000727,6.37,19:32:21.598,69:39:40.261,50.8079000000,-1.5169600000,0.9248,3.080,0.0056328500,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,10:43:50.73,sig_dra,0.046,11.1100,-0.003641,0.001125,0.000877,0.000705,0.006309,0.000859,0.009950,0.000727,20.90,19:32:21.614,69:39:40.298,50.9565000000,-1.3144100000,0.8899,3.120,0.0053669900,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,11:01:19.19,sig_dra,0.046,11.1100,0.002132,0.003920,0.003856,0.000705,0.012082,0.003852,0.009950,0.000727,45.09,19:32:21.588,69:39:40.240,51.6661000000,-1.1846600000,0.9237,3.040,0.0051063900,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,11:09:54.93,sig_dra,0.046,11.1100,-0.000193,0.000935,0.000614,0.000705,0.009757,0.000588,0.009950,0.000727,0.70,19:32:21.585,69:39:40.230,51.9636000000,-1.0390200000,0.9658,3.040,0.0051384400,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,11:12:46.38,sig_dra,0.046,11.1100,0.000524,0.002947,0.002862,0.000705,0.010474,0.002856,0.009950,0.000727,1.94,19:32:21.588,69:39:40.233,52.0541000000,-0.9917050000,0.8689,2.880,0.0050213000,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,11:15:38.68,sig_dra,0.046,11.1100,0.002588,0.001242,0.001023,0.000705,0.012538,0.001007,0.009950,0.000727,6.17,19:32:21.587,69:39:40.235,52.1425000000,-0.9426630000,0.8267,2.880,0.0051976500,2,4,UT2017-05-01_calib_OB.fits
2017-05-01,06:43:48.36,gam_uma,0.046,11.1100,0.012131,0.000981,0.000834,0.000516,0.022201,0.000818,0.010070,0.000542,0.75,11:53:49.844,53:41:41.132,59.2528000000,2.1313000000,1.1420,3.840,0.0058503900,2,4,UT2017-05-01_calib_OB.fits
2017-04-11,07:51:24.83,tet_boo,0.046,11.1100,0.007604,0.002078,0.002003,0.000551,0.019120,0.001985,0.011515,0.000615,21.23,14:25:11.796,51:51:02.680,69.8927000000,-0.5708980000,-1.0000,-1.000,0.0048627100,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,08:14:06.77,tet_boo,0.046,11.1100,0.003739,0.001262,0.001135,0.000551,0.015254,0.001102,0.011515,0.000615,0.76,14:25:11.797,51:51:02.671,70.8012000000,-0.1891830000,-1.0000,-1.000,0.0048878300,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,08:16:12.69,tet_boo,0.046,11.1100,0.000242,0.002183,0.002112,0.000551,0.011757,0.002095,0.011515,0.000615,29.60,14:25:11.796,51:51:02.679,70.8416000000,-0.1315000000,-1.0000,-1.000,0.0048330100,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,08:24:40.98,tet_boo,0.046,11.1100,0.000248,0.004286,0.004251,0.000551,0.011763,0.004242,0.011515,0.000615,49.17,14:25:11.795,51:51:02.668,70.9293000000,0.0014904000,-1.0000,-1.000,0.0046697700,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,08:28:30.19,tet_boo,0.046,11.1100,0.003185,0.001693,0.001601,0.000551,0.014700,0.001577,0.011515,0.000615,7.03,14:25:11.797,51:51:02.681,70.9285000000,0.0577782000,-1.0000,-1.000,0.0047307300,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,08:31:04.30,tet_boo,0.046,11.1100,0.002525,0.004793,0.004762,0.000551,0.014040,0.004754,0.011515,0.000615,50.48,14:25:11.797,51:51:02.677,70.9126000000,0.1196500000,-1.0000,-1.000,0.0048282700,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,08:43:51.81,tet_boo,0.046,11.1100,0.000622,0.005000,0.004969,0.000551,0.012137,0.004962,0.011515,0.000615,25.31,14:25:11.797,51:51:02.680,70.6674000000,0.3922490000,-1.0000,-1.000,0.0051599300,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,08:53:15.76,tet_boo,0.046,11.1100,0.006440,0.002069,0.001995,0.000551,0.017955,0.001976,0.011515,0.000615,9.17,14:25:11.796,51:51:02.677,70.3108000000,0.4790170000,-1.0000,-1.000,0.0047222000,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,08:56:54.28,tet_boo,0.046,11.1100,0.002696,0.002295,0.002228,0.000551,0.014211,0.002211,0.011515,0.000615,24.07,14:25:11.796,51:51:02.675,70.1355000000,0.5330770000,-1.0000,-1.000,0.0049368600,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,08:59:29.35,tet_boo,0.046,11.1100,0.006243,0.001842,0.001758,0.000551,0.017758,0.001737,0.011515,0.000615,11.56,14:25:11.796,51:51:02.678,69.9977000000,0.5772820000,-1.0000,-1.000,0.0046852200,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,09:03:32.15,tet_boo,0.046,11.1100,0.004908,0.001477,0.001371,0.000551,0.016423,0.001343,0.011515,0.000615,11.61,14:25:11.795,51:51:02.675,69.7630000000,0.6484450000,-1.0000,-1.000,0.0047406100,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,09:06:22.48,tet_boo,0.046,11.1100,-0.012796,0.002140,0.002068,0.000551,-0.001281,0.002050,0.011515,0.000615,7.65,14:25:11.797,51:51:02.675,69.5835000000,0.7043820000,-1.0000,-1.000,0.0045780600,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,10:42:44.48,chi_her,0.046,11.1100,-0.001700,0.003441,0.003423,0.000348,0.010371,0.003420,0.012071,0.000380,0.68,15:52:40.542,42:27:05.467,76.2624000000,0.8349650000,-1.0000,-1.000,0.0056938700,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,10:44:50.98,chi_her,0.046,11.1100,0.004626,0.001239,0.001189,0.000348,0.016697,0.001179,0.012071,0.000380,2.54,15:52:40.542,42:27:05.463,75.9635000000,0.8762940000,-1.0000,-1.000,0.0061149300,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,10:47:48.53,chi_her,0.046,11.1100,-0.006017,0.002992,0.002972,0.000348,0.006054,0.002968,0.012071,0.000380,1.52,15:52:40.542,42:27:05.465,75.5363000000,0.9204490000,-1.0000,-1.000,0.0057981800,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,10:50:23.71,chi_her,0.046,11.1100,0.003806,0.005490,0.005479,0.000348,0.015877,0.005477,0.012071,0.000380,1.01,15:52:40.541,42:27:05.469,75.1525000000,0.9631450000,-1.0000,-1.000,0.0062801500,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,10:53:30.74,chi_her,0.046,11.1100,-0.004541,0.001151,0.001098,0.000348,0.007530,0.001087,0.012071,0.000380,2.63,15:52:40.540,42:27:05.476,74.6820000000,1.0138500000,-1.0000,-1.000,0.0054712900,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,10:56:01.29,chi_her,0.046,11.1100,0.000070,0.003290,0.003271,0.000348,0.012141,0.003268,0.012071,0.000380,0.80,15:52:40.542,42:27:05.466,74.2951000000,1.0572500000,-1.0000,-1.000,0.0053879700,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,11:01:42.01,chi_her,0.046,11.1100,-0.001834,0.000950,0.000884,0.000348,0.010237,0.000871,0.012071,0.000380,12.54,15:52:40.542,42:27:05.476,73.4001000000,1.1527100000,-1.0000,-1.000,0.0051853800,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,11:04:13.47,chi_her,0.046,11.1100,0.004645,0.000907,0.000837,0.000348,0.016715,0.000823,0.012071,0.000380,1.15,15:52:40.540,42:27:05.461,72.9934000000,1.1944000000,-1.0000,-1.000,0.0050421300,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,11:06:42.83,chi_her,0.046,11.1100,-0.000518,0.001785,0.001751,0.000348,0.011553,0.001744,0.012071,0.000380,0.90,15:52:40.542,42:27:05.464,72.5887000000,1.2358200000,-1.0000,-1.000,0.0051025900,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,11:10:08.81,chi_her,0.046,11.1100,0.003871,0.001463,0.001421,0.000348,0.015942,0.001413,0.012071,0.000380,1.50,15:52:40.541,42:27:05.446,72.0222000000,1.2934900000,-1.0000,-1.000,0.0051957800,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,11:12:58.54,chi_her,0.046,11.1100,0.002096,0.001239,0.001189,0.000348,0.014167,0.001179,0.012071,0.000380,0.75,15:52:40.541,42:27:05.467,71.5512000000,1.3406300000,-1.0000,-1.000,0.0052578000,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,11:17:20.31,chi_her,0.046,11.1100,-0.001186,0.001208,0.001157,0.000348,0.010885,0.001147,0.012071,0.000380,10.37,15:52:40.541,42:27:05.468,70.8149000000,1.4185500000,-1.0000,-1.000,0.0048547700,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,11:51:54.41,chi_her,0.046,11.1100,-0.000085,0.002244,0.002217,0.000348,0.011986,0.002212,0.012071,0.000380,1.16,15:52:40.542,42:27:05.467,64.7315000000,1.9913100000,-1.0000,-1.000,0.0046514300,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,11:54:17.77,chi_her,0.046,11.1100,0.002380,0.001149,0.001096,0.000348,0.014451,0.001085,0.012071,0.000380,0.70,15:52:40.542,42:27:05.459,64.2993000000,2.0360400000,-1.0000,-1.000,0.0056972100,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,11:57:57.95,chi_her,0.046,11.1100,0.000474,0.005201,0.005189,0.000348,0.012544,0.005187,0.012071,0.000380,1.16,15:52:40.540,42:27:05.476,63.6345000000,2.0923600000,-1.0000,-1.000,0.0047854800,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,12:00:04.83,chi_her,0.046,11.1100,0.000409,0.001218,0.001167,0.000348,0.012479,0.001157,0.012071,0.000380,9.58,15:52:40.541,42:27:05.450,63.2497000000,2.1358900000,-1.0000,-1.000,0.0046113600,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,12:03:14.31,chi_her,0.046,11.1100,0.001948,0.001950,0.001919,0.000348,0.014019,0.001913,0.012071,0.000380,10.53,15:52:40.541,42:27:05.463,62.6759000000,2.1793700000,-1.0000,-1.000,0.0045857000,2,4,UT2017-04-11_calib_OB.fits
2017-04-11,12:05:23.98,chi_her,0.046,11.1100,0.001207,0.005264,0.005252,0.000348,0.013278,0.005250,0.012071,0.000380,5.19,15:52:40.541,42:27:05.461,62.2807000000,2.2220900000,-1.0000,-1.000,0.0045358600,2,4,UT2017-04-11_calib_OB.fits
2017-04-08,11:16:01.55,110_her,0.046,11.1100,0.000788,0.001465,0.001285,0.000702,0.010899,0.001148,0.010111,0.000909,1.51,18:45:39.724,20:32:46.707,64.2085000000,-1.6880600000,1.2332,5.080,0.0042443500,2,4,UT2017-04-08_calib_OB.fits
2017-04-08,11:18:08.97,110_her,0.046,11.1100,0.003512,0.001266,0.001054,0.000702,0.013623,0.000882,0.010111,0.000909,0.75,18:45:39.724,20:32:46.745,64.6234000000,-1.6463900000,1.1564,5.080,0.0042317700,2,4,UT2017-04-08_calib_OB.fits
2017-04-08,11:21:10.47,110_her,0.046,11.1100,0.006286,0.002314,0.002204,0.000702,0.016397,0.002128,0.010111,0.000909,4.01,18:45:39.726,20:32:46.710,65.2117000000,-1.6026100000,1.1950,3.900,0.0042760000,2,4,UT2017-04-08_calib_OB.fits
2017-04-08,11:23:16.10,110_her,0.046,11.1100,0.006628,0.001661,0.001505,0.000702,0.016739,0.001390,0.010111,0.000909,19.29,18:45:39.725,20:32:46.724,65.6159000000,-1.5355600000,1.3339,4.080,0.0041840000,2,4,UT2017-04-08_calib_OB.fits
2017-04-08,11:27:35.75,110_her,0.046,11.1100,0.004735,0.001232,0.001013,0.000702,0.014847,0.000832,0.010111,0.000909,29.55,18:45:39.725,20:32:46.712,66.4461000000,-1.4683800000,1.3218,4.080,0.0044065300,2,4,UT2017-04-08_calib_OB.fits
2017-04-08,12:20:45.99,110_her,0.046,11.1100,0.008426,0.002282,0.002171,0.000702,0.018537,0.002093,0.010111,0.000909,16.94,18:45:39.726,20:32:46.715,75.2663000000,-0.5957540000,1.0928,4.900,0.0052283600,2,4,UT2017-04-08_calib_OB.fits
2017-04-08,12:06:15.22,110_her,0.046,11.1100,0.007036,0.003392,0.003318,0.000702,0.017148,0.003268,0.010111,0.000909,1.35,18:45:39.726,20:32:46.712,73.2220000000,-0.8485200000,0.9421,3.580,0.0061912400,2,4,UT2017-04-08_calib_OB.fits
2017-04-08,12:08:47.68,110_her,0.046,11.1100,-0.023258,0.002323,0.002214,0.000702,-0.013147,0.002137,0.010111,0.000909,21.83,18:45:39.725,20:32:46.715,73.6080000000,-0.8066470000,0.9382,3.580,0.0063147500,2,4,UT2017-04-08_calib_OB.fits
2017-04-08,12:11:12.19,110_her,0.046,11.1100,0.008919,0.004617,0.004564,0.000702,0.019031,0.004527,0.010111,0.000909,13.45,18:45:39.726,20:32:46.707,73.9634000000,-0.7064550000,1.3009,3.020,0.0054691200,2,4,UT2017-04-08_calib_OB.fits
